Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Lifetime Value,Seasonality Score,Cluster,Purchase Target
909,26,1,Sunglasses,0,99,New Jersey,1,Turquoise,3,3.6,1,Cash,Free Shipping,Yes,Yes,9,PayPal,30.0,891,21.0,1,0
910,61,1,Belt,0,56,Louisiana,0,Silver,0,2.7,1,Debit Card,Express,Yes,Yes,36,PayPal,7.0,2016,0.0,1,0
911,49,1,Hoodie,1,25,South Carolina,2,Pink,1,3.4,1,Bank Transfer,Express,Yes,Yes,22,Credit Card,30.0,550,30.0,1,0
912,53,1,Pants,1,74,Vermont,1,Black,3,2.8,1,Cash,2-Day Shipping,Yes,Yes,2,Bank Transfer,30.0,148,21.0,1,0
913,24,1,Hoodie,1,56,Arkansas,1,Green,3,3.4,1,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,30.0,1792,90.0,1,0
914,37,1,Sneakers,2,47,Utah,1,Yellow,0,2.6,1,Bank Transfer,Next Day Air,Yes,Yes,29,Cash,30.0,1363,21.0,1,0
915,43,1,Dress,1,67,Washington,0,Purple,2,4.1,1,PayPal,Standard,Yes,Yes,27,Venmo,30.0,1809,21.0,1,0
916,31,1,Dress,1,22,Rhode Island,0,Purple,3,2.9,1,Debit Card,Store Pickup,Yes,Yes,33,Credit Card,14.0,726,42.0,1,0
917,49,1,Jeans,1,34,Illinois,2,Blue,1,2.7,1,Cash,Standard,Yes,Yes,16,Venmo,30.0,544,30.0,1,0
918,69,1,Sweater,1,64,Missouri,1,Maroon,1,3.7,1,Debit Card,Standard,Yes,Yes,11,Bank Transfer,30.0,704,21.0,1,0
919,65,1,Shorts,1,42,North Carolina,1,Orange,1,4.3,1,Cash,2-Day Shipping,Yes,Yes,11,Cash,14.0,462,14.0,1,0
920,41,1,Shirt,1,82,Massachusetts,0,Green,3,2.6,1,PayPal,2-Day Shipping,Yes,Yes,17,Debit Card,30.0,1394,21.0,1,0
921,37,1,Belt,0,81,Arkansas,3,Gold,2,4.3,1,Credit Card,Free Shipping,Yes,Yes,37,Cash,7.0,2997,14.0,0,0
922,70,1,Coat,3,24,South Dakota,0,Silver,2,4.1,1,Venmo,Express,Yes,Yes,18,PayPal,7.0,432,14.0,1,0
923,63,1,Sneakers,2,60,Georgia,1,Cyan,0,4.2,1,Venmo,Standard,Yes,Yes,13,Credit Card,30.0,780,0.0,1,0
924,55,1,Shirt,1,24,Arkansas,1,Silver,1,4.2,1,PayPal,2-Day Shipping,Yes,Yes,7,PayPal,7.0,168,7.0,1,0
925,52,1,Socks,1,78,Kansas,3,Beige,3,3.1,1,Credit Card,Standard,Yes,Yes,37,Cash,30.0,2886,21.0,1,0
926,22,1,Jeans,1,88,Arizona,0,Teal,3,4.9,1,Credit Card,Express,Yes,Yes,8,Cash,30.0,704,90.0,1,0
927,54,1,Jeans,1,63,Massachusetts,3,Green,1,4.4,1,PayPal,Express,Yes,Yes,11,Cash,30.0,693,21.0,1,0
928,28,1,Sneakers,2,78,New Mexico,0,Black,2,4.4,1,Bank Transfer,Standard,Yes,Yes,8,Venmo,30.0,624,21.0,1,0
929,67,1,Dress,1,37,Arkansas,3,Yellow,3,3.4,1,Bank Transfer,Store Pickup,Yes,Yes,31,Cash,30.0,1147,21.0,1,0
930,59,1,Boots,2,94,Nebraska,1,White,0,4.5,1,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,14.0,2444,0.0,1,0
931,26,1,T-shirt,1,78,Hawaii,0,Green,0,4.5,1,Credit Card,Store Pickup,Yes,Yes,20,Credit Card,30.0,1560,21.0,1,0
932,24,1,Coat,3,36,Nebraska,1,Silver,3,4.1,1,Cash,Standard,Yes,Yes,24,Bank Transfer,14.0,864,42.0,1,0
933,62,1,Skirt,1,24,Indiana,0,Blue,3,3.2,1,Venmo,Standard,Yes,Yes,45,Debit Card,30.0,1080,21.0,1,0
934,70,1,Sneakers,2,84,Colorado,1,Magenta,1,2.7,1,Debit Card,Store Pickup,Yes,Yes,33,Debit Card,30.0,2772,30.0,1,0
935,45,1,Jeans,1,47,Oregon,2,Yellow,1,3.7,1,Bank Transfer,Express,Yes,Yes,21,Bank Transfer,30.0,987,30.0,1,0
936,58,1,Hoodie,1,51,Ohio,0,White,0,2.6,1,Credit Card,Store Pickup,Yes,Yes,2,Bank Transfer,14.0,102,0.0,1,0
937,31,1,Shoes,2,84,Maine,1,Pink,2,2.7,1,Debit Card,Free Shipping,Yes,Yes,28,Cash,7.0,2352,14.0,1,0
938,32,1,Shorts,1,24,Iowa,1,Magenta,2,2.7,1,Debit Card,Express,Yes,Yes,18,Venmo,30.0,432,21.0,1,0
939,36,1,Blouse,1,97,Wisconsin,2,Teal,0,4.8,1,Bank Transfer,Free Shipping,Yes,Yes,21,Debit Card,14.0,2037,0.0,1,1
940,25,1,T-shirt,1,89,New York,0,Indigo,3,4.8,1,Venmo,Next Day Air,Yes,Yes,24,Credit Card,30.0,2136,90.0,1,0
941,48,1,Belt,0,44,Colorado,2,Maroon,1,2.6,1,PayPal,Store Pickup,Yes,Yes,15,PayPal,30.0,660,21.0,1,0
942,39,1,Handbag,0,35,Illinois,0,Black,3,4.5,1,Bank Transfer,2-Day Shipping,Yes,Yes,38,PayPal,30.0,1330,21.0,1,0
943,26,1,Dress,1,91,Arizona,1,Cyan,3,3.2,1,Cash,Express,Yes,Yes,38,PayPal,30.0,3458,21.0,0,0
944,32,1,Hat,0,63,Oklahoma,0,Cyan,3,3.8,1,PayPal,Next Day Air,Yes,Yes,13,Venmo,14.0,819,42.0,1,0
945,54,1,Belt,0,97,Indiana,2,Gray,1,4.8,1,Debit Card,Express,Yes,Yes,39,Cash,30.0,3783,21.0,0,0
946,38,1,Boots,2,38,Minnesota,1,Violet,2,4.1,1,Debit Card,Store Pickup,Yes,Yes,8,Venmo,30.0,304,21.0,1,0
947,46,1,Coat,3,24,Pennsylvania,3,Blue,1,2.8,1,PayPal,Next Day Air,Yes,Yes,4,PayPal,30.0,96,21.0,1,0
948,57,1,Blouse,1,32,Indiana,1,Charcoal,3,3.9,1,Cash,Store Pickup,Yes,Yes,6,Cash,30.0,192,21.0,1,1
949,49,1,Hat,0,90,Alabama,0,Olive,2,4.9,1,Venmo,Express,Yes,Yes,11,Venmo,30.0,990,21.0,1,0
950,33,1,Jeans,1,36,Montana,1,Olive,2,3.4,1,Cash,Standard,Yes,Yes,49,Venmo,30.0,1764,60.0,1,0
951,54,1,Backpack,0,37,New Mexico,3,Turquoise,3,4.1,1,Cash,Free Shipping,Yes,Yes,30,PayPal,30.0,1110,21.0,1,0
952,47,1,Dress,1,51,Alaska,1,Cyan,2,2.9,1,Venmo,Express,Yes,Yes,34,Bank Transfer,30.0,1734,60.0,1,0
953,36,1,Hat,0,71,Idaho,2,Red,0,3.1,1,Bank Transfer,2-Day Shipping,Yes,Yes,28,PayPal,30.0,1988,0.0,1,0
954,68,1,Sunglasses,0,50,Utah,2,Cyan,1,3.6,1,Credit Card,2-Day Shipping,Yes,Yes,36,Venmo,30.0,1800,21.0,1,0
955,60,1,Hat,0,74,Louisiana,2,Turquoise,0,3.5,1,Venmo,Standard,Yes,Yes,18,Credit Card,30.0,1332,21.0,1,0
956,55,1,Dress,1,75,Mississippi,0,Lavender,2,3.4,1,Venmo,Free Shipping,Yes,Yes,4,PayPal,30.0,300,60.0,1,0
957,29,1,Shirt,1,99,Mississippi,3,Cyan,1,2.9,1,Venmo,2-Day Shipping,Yes,Yes,42,Debit Card,30.0,4158,21.0,0,0
958,38,1,Scarf,0,23,Indiana,3,Violet,1,4.7,1,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,30.0,253,21.0,1,0
959,70,1,Sneakers,2,53,Washington,3,Beige,3,4.4,1,Cash,Free Shipping,Yes,Yes,31,Credit Card,30.0,1643,21.0,1,0
960,36,1,Skirt,1,99,Nevada,1,Cyan,1,2.6,1,Cash,Standard,Yes,Yes,12,Cash,14.0,1188,14.0,1,0
961,18,1,Jewelry,0,48,Louisiana,3,Indigo,1,4.4,1,Debit Card,Standard,Yes,Yes,20,Venmo,30.0,960,21.0,1,0
962,62,1,Boots,2,72,Pennsylvania,0,Olive,0,3.7,1,Venmo,Next Day Air,Yes,Yes,37,Debit Card,30.0,2664,21.0,1,0
963,29,1,Sunglasses,0,64,Michigan,0,Green,1,4.4,1,Cash,Standard,Yes,Yes,26,Debit Card,14.0,1664,14.0,1,0
964,21,1,Boots,2,63,South Carolina,0,Green,1,2.5,1,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,7.0,882,7.0,1,0
965,42,1,Sandals,2,51,Arizona,1,Beige,1,2.6,1,Bank Transfer,Next Day Air,Yes,Yes,12,Venmo,30.0,612,21.0,1,0
966,43,1,Boots,2,55,Delaware,0,Black,1,5.0,1,Debit Card,Store Pickup,Yes,Yes,10,Credit Card,365.0,550,365.0,2,0
967,58,1,Dress,1,55,Kentucky,1,Brown,1,4.9,1,Cash,Express,Yes,Yes,19,Cash,365.0,1045,365.0,2,0
968,27,1,Hoodie,1,26,Georgia,2,Silver,2,3.7,1,Debit Card,Store Pickup,Yes,Yes,4,Cash,7.0,104,14.0,1,0
969,57,1,Shorts,1,67,North Carolina,0,Gray,2,3.1,1,Debit Card,Next Day Air,Yes,Yes,48,Bank Transfer,30.0,3216,21.0,0,0
970,40,1,Coat,3,31,California,2,Pink,0,3.2,1,Debit Card,Express,Yes,Yes,37,PayPal,30.0,1147,0.0,1,0
971,45,1,Jeans,1,66,California,2,Maroon,3,4.4,1,PayPal,Free Shipping,Yes,Yes,4,Cash,30.0,264,90.0,1,0
972,47,1,Sunglasses,0,67,Indiana,1,Cyan,2,4.3,1,Bank Transfer,Next Day Air,Yes,Yes,15,Credit Card,7.0,1005,14.0,1,0
973,61,1,Sneakers,2,61,Colorado,0,Gold,3,3.0,1,Venmo,Standard,Yes,Yes,33,Credit Card,7.0,2013,21.0,1,0
974,60,1,Jacket,3,75,Colorado,1,Teal,0,3.5,1,Venmo,2-Day Shipping,Yes,Yes,30,Bank Transfer,30.0,2250,21.0,1,0
975,69,1,Skirt,1,90,North Carolina,1,Beige,1,3.6,1,Credit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,30.0,2070,30.0,1,0
976,58,1,Sweater,1,40,Washington,1,Olive,2,3.8,1,Bank Transfer,2-Day Shipping,Yes,Yes,2,Bank Transfer,7.0,80,14.0,1,0
977,34,1,T-shirt,1,90,Florida,1,Gray,0,3.6,1,PayPal,Express,Yes,Yes,50,Credit Card,30.0,4500,21.0,0,0
978,20,1,Belt,0,20,Washington,1,Black,1,4.6,1,Credit Card,Express,Yes,Yes,34,Cash,30.0,680,21.0,1,0
979,56,1,Gloves,0,40,Colorado,1,Turquoise,2,2.5,1,Cash,Standard,Yes,Yes,33,Credit Card,7.0,1320,14.0,1,0
980,64,1,Hat,0,33,New Hampshire,2,Brown,0,3.5,1,Venmo,Store Pickup,Yes,Yes,34,Debit Card,30.0,1122,0.0,1,0
981,56,1,Boots,2,98,Maryland,2,Magenta,1,4.0,1,Bank Transfer,Free Shipping,Yes,Yes,39,PayPal,30.0,3822,21.0,0,0
982,27,1,Belt,0,42,Maryland,1,Silver,1,3.5,1,Debit Card,Next Day Air,Yes,Yes,47,Credit Card,30.0,1974,21.0,1,0
983,35,1,Coat,3,62,Texas,2,Red,2,3.2,1,Venmo,Standard,Yes,Yes,37,PayPal,30.0,2294,60.0,1,0
984,24,1,Hat,0,45,New Mexico,0,Indigo,3,3.5,1,Credit Card,Free Shipping,Yes,Yes,40,Venmo,30.0,1800,21.0,1,0
985,26,1,Shoes,2,78,Utah,1,Green,2,3.4,1,Cash,Free Shipping,Yes,Yes,8,Credit Card,30.0,624,21.0,1,0
986,32,1,Handbag,0,80,West Virginia,1,Gray,0,5.0,1,Credit Card,Express,Yes,Yes,12,Bank Transfer,365.0,960,0.0,1,0
987,54,1,Scarf,0,96,Connecticut,2,Peach,1,4.5,1,Credit Card,Store Pickup,Yes,Yes,36,Bank Transfer,30.0,3456,30.0,0,0
988,62,1,Handbag,0,47,West Virginia,1,Charcoal,2,2.8,1,PayPal,Express,Yes,Yes,48,PayPal,7.0,2256,14.0,1,0
989,50,1,Pants,1,84,Ohio,1,Orange,3,4.9,1,Venmo,2-Day Shipping,Yes,Yes,47,PayPal,14.0,3948,42.0,0,0
990,70,1,Shoes,2,31,Texas,1,Beige,1,3.1,1,Bank Transfer,Store Pickup,Yes,Yes,2,Bank Transfer,30.0,62,30.0,1,0
991,48,1,Sunglasses,0,63,Washington,2,Yellow,1,4.8,1,PayPal,Store Pickup,Yes,Yes,24,Cash,7.0,1512,7.0,1,0
992,20,1,Shorts,1,97,Wisconsin,3,White,1,2.7,1,Debit Card,Standard,Yes,Yes,40,Bank Transfer,30.0,3880,21.0,0,0
993,46,1,Jacket,3,99,Louisiana,1,Gray,3,4.6,1,Credit Card,Express,Yes,Yes,50,Debit Card,7.0,4950,21.0,0,0
994,51,1,Sandals,2,90,Iowa,1,Peach,3,4.4,1,Cash,Store Pickup,Yes,Yes,25,Cash,7.0,2250,21.0,1,0
995,53,1,Shoes,2,68,New York,0,Violet,0,3.2,1,PayPal,Express,Yes,Yes,20,Debit Card,30.0,1360,0.0,1,0
996,44,1,Jewelry,0,80,Idaho,1,Magenta,1,3.0,1,Venmo,2-Day Shipping,Yes,Yes,10,Venmo,7.0,800,7.0,1,0
997,29,1,Sandals,2,91,Delaware,0,Maroon,2,4.9,1,Bank Transfer,Standard,Yes,Yes,32,Bank Transfer,30.0,2912,21.0,1,0
998,64,1,Pants,1,30,Kentucky,1,Cyan,1,3.6,1,Debit Card,Express,Yes,Yes,31,Cash,14.0,930,14.0,1,0
999,51,1,Shoes,2,90,Connecticut,1,White,1,3.8,1,Venmo,Next Day Air,Yes,Yes,48,Bank Transfer,30.0,4320,21.0,0,0
1000,50,1,Socks,1,28,New Mexico,0,Brown,1,2.9,1,Venmo,Standard,Yes,Yes,23,Debit Card,30.0,644,30.0,1,0
1001,43,1,Socks,1,46,Georgia,1,Red,3,3.9,1,Credit Card,Express,Yes,Yes,1,Bank Transfer,30.0,46,21.0,1,0
1002,61,1,Dress,1,60,Washington,1,Orange,0,3.6,1,Credit Card,Standard,Yes,Yes,4,Debit Card,14.0,240,0.0,1,0
1003,55,1,Shoes,2,59,North Dakota,1,White,1,3.5,1,Credit Card,Store Pickup,Yes,Yes,3,Bank Transfer,30.0,177,21.0,1,0
1004,56,1,Hat,0,68,Ohio,1,Green,0,4.0,1,Cash,Store Pickup,Yes,Yes,3,Cash,30.0,204,21.0,1,0
1005,33,1,Backpack,0,79,Tennessee,1,Black,2,4.8,1,Cash,2-Day Shipping,Yes,Yes,44,Cash,365.0,3476,730.0,2,0
1006,43,1,Backpack,0,94,New York,1,Gold,3,3.9,1,Credit Card,Store Pickup,Yes,Yes,5,Debit Card,30.0,470,21.0,1,0
1007,21,1,Pants,1,83,Michigan,2,Lavender,2,4.5,1,Credit Card,Next Day Air,Yes,Yes,50,Venmo,30.0,4150,21.0,0,0
1008,58,1,Gloves,0,62,Georgia,3,Turquoise,1,4.8,1,Venmo,Standard,Yes,Yes,2,Credit Card,365.0,124,365.0,2,0
1009,41,1,Scarf,0,85,New Mexico,1,Pink,1,2.6,1,Cash,Store Pickup,Yes,Yes,29,PayPal,365.0,2465,365.0,2,0
1010,39,1,Hoodie,1,30,Louisiana,1,Silver,2,3.1,1,Bank Transfer,Express,Yes,Yes,11,Venmo,365.0,330,730.0,2,0
1011,54,1,Jeans,1,24,South Dakota,3,Gray,1,4.7,1,PayPal,2-Day Shipping,Yes,Yes,37,Credit Card,14.0,888,14.0,1,0
1012,43,1,Backpack,0,25,Montana,0,Indigo,1,2.9,1,PayPal,Next Day Air,Yes,Yes,32,Debit Card,14.0,800,14.0,1,0
1013,28,1,Sandals,2,37,New Mexico,0,Teal,2,3.8,1,Cash,Express,Yes,Yes,27,Credit Card,365.0,999,730.0,2,0
1014,59,1,Belt,0,69,South Carolina,3,Green,2,3.8,1,Bank Transfer,2-Day Shipping,Yes,Yes,31,Venmo,30.0,2139,21.0,1,0
1015,28,1,Shoes,2,97,Ohio,1,Violet,2,3.0,1,Bank Transfer,Standard,Yes,Yes,36,Debit Card,14.0,3492,28.0,0,0
1016,68,1,Gloves,0,24,North Carolina,1,Cyan,2,4.1,1,Debit Card,Standard,Yes,Yes,34,Cash,7.0,816,14.0,1,0
1017,20,1,Belt,0,30,Idaho,3,Blue,2,3.4,1,Cash,Express,Yes,Yes,15,Bank Transfer,30.0,450,21.0,1,0
1018,21,1,Jacket,3,53,Oklahoma,0,Orange,0,2.5,1,Cash,Express,Yes,Yes,14,Credit Card,365.0,742,0.0,1,0
1019,50,1,Dress,1,70,Georgia,3,Charcoal,1,4.9,1,Credit Card,Next Day Air,Yes,Yes,46,Cash,7.0,3220,7.0,0,0
1020,32,1,Shirt,1,76,Kentucky,2,Beige,3,2.8,1,Debit Card,Standard,Yes,Yes,33,Venmo,30.0,2508,21.0,1,0
1021,24,1,Scarf,0,95,Delaware,1,Black,0,4.5,1,Bank Transfer,Express,Yes,Yes,41,Debit Card,365.0,3895,0.0,0,0
1022,55,1,Coat,3,51,Massachusetts,2,Lavender,3,4.9,1,Credit Card,2-Day Shipping,Yes,Yes,39,PayPal,7.0,1989,21.0,1,0
1023,61,1,Handbag,0,41,Nebraska,1,Lavender,3,4.9,1,Cash,Store Pickup,Yes,Yes,7,Cash,365.0,287,1095.0,2,0
1024,61,1,Sunglasses,0,71,Maine,2,Turquoise,3,3.5,1,Bank Transfer,Free Shipping,Yes,Yes,29,Bank Transfer,30.0,2059,21.0,1,0
1025,28,1,T-shirt,1,66,Pennsylvania,1,Purple,2,3.5,1,Debit Card,Free Shipping,Yes,Yes,18,Venmo,30.0,1188,21.0,1,0
1026,60,1,Shirt,1,84,Nebraska,1,Olive,3,4.9,1,Bank Transfer,Free Shipping,Yes,Yes,15,Credit Card,365.0,1260,1095.0,2,0
1027,49,1,Handbag,0,95,Virginia,0,Turquoise,3,3.0,1,Venmo,Express,Yes,Yes,39,PayPal,30.0,3705,21.0,0,0
1028,33,1,Jewelry,0,90,Ohio,0,Teal,2,2.8,1,Cash,Next Day Air,Yes,Yes,11,Cash,30.0,990,60.0,1,0
1029,45,1,Hoodie,1,36,Nebraska,2,Lavender,2,3.7,1,Venmo,Standard,Yes,Yes,4,Cash,14.0,144,28.0,1,0
1030,29,1,Gloves,0,22,Ohio,1,Purple,1,3.6,1,Credit Card,2-Day Shipping,Yes,Yes,33,Venmo,30.0,726,21.0,1,0
1031,58,1,Coat,3,89,Kentucky,0,Blue,3,3.3,1,Credit Card,Next Day Air,Yes,Yes,37,Debit Card,30.0,3293,21.0,0,0
1032,22,1,Sandals,2,50,Tennessee,1,Teal,1,3.4,1,Cash,Free Shipping,Yes,Yes,32,Cash,30.0,1600,21.0,1,0
1033,55,1,Boots,2,36,Maine,1,Lavender,0,4.0,1,Bank Transfer,Free Shipping,Yes,Yes,44,Credit Card,30.0,1584,21.0,1,0
1034,19,1,Pants,1,52,Montana,2,Silver,1,4.6,1,Credit Card,Free Shipping,Yes,Yes,41,Bank Transfer,30.0,2132,21.0,1,0
1035,68,1,Socks,1,29,Maryland,1,Olive,0,4.2,1,Venmo,Next Day Air,Yes,Yes,44,Bank Transfer,7.0,1276,0.0,1,0
1036,61,1,Blouse,1,89,Georgia,1,Brown,0,2.8,1,Venmo,Express,Yes,Yes,32,Venmo,365.0,2848,0.0,1,1
1037,68,1,Handbag,0,47,Hawaii,1,Yellow,0,3.7,1,Credit Card,2-Day Shipping,Yes,Yes,13,Bank Transfer,30.0,611,0.0,1,0
1038,52,1,Jewelry,0,25,Rhode Island,3,Brown,1,3.4,1,Bank Transfer,Standard,Yes,Yes,48,Debit Card,30.0,1200,21.0,1,0
1039,41,1,Pants,1,74,Nebraska,3,Cyan,0,3.0,1,Bank Transfer,Express,Yes,Yes,3,Bank Transfer,7.0,222,0.0,1,0
1040,29,1,Belt,0,46,Michigan,1,Magenta,0,4.8,1,PayPal,Standard,Yes,Yes,39,Venmo,30.0,1794,0.0,1,0
1041,68,1,Jeans,1,22,North Carolina,2,Magenta,0,4.0,1,Venmo,Next Day Air,Yes,Yes,7,Cash,14.0,154,0.0,1,0
1042,36,1,Shirt,1,25,Minnesota,1,Orange,2,4.9,1,Venmo,Next Day Air,Yes,Yes,11,Cash,14.0,275,28.0,1,0
1043,55,1,Belt,0,80,Maryland,1,Maroon,1,4.9,1,Venmo,Next Day Air,Yes,Yes,47,Credit Card,7.0,3760,7.0,0,0
1044,28,1,Jeans,1,76,Hawaii,1,Green,1,3.3,1,Bank Transfer,2-Day Shipping,Yes,Yes,28,Debit Card,14.0,2128,14.0,1,0
1045,39,1,Jeans,1,30,Oregon,0,Teal,2,4.4,1,Credit Card,Next Day Air,Yes,Yes,17,Bank Transfer,30.0,510,21.0,1,0
1046,54,1,Sweater,1,79,New Mexico,0,Black,0,3.5,1,Cash,2-Day Shipping,Yes,Yes,11,PayPal,30.0,869,21.0,1,0
1047,40,1,Sneakers,2,22,Illinois,1,Magenta,3,4.2,1,Credit Card,Standard,Yes,Yes,12,Venmo,365.0,264,1095.0,2,0
1048,31,1,Socks,1,36,Utah,2,Olive,0,4.2,1,Debit Card,Standard,Yes,Yes,7,Credit Card,14.0,252,0.0,1,0
1049,30,1,Socks,1,77,Maine,0,Yellow,0,2.7,1,Cash,Standard,Yes,Yes,19,Venmo,14.0,1463,0.0,1,0
1050,45,1,Sunglasses,0,33,Virginia,2,Purple,0,2.8,1,Credit Card,Store Pickup,Yes,Yes,24,Cash,30.0,792,21.0,1,0
1051,48,1,Sneakers,2,64,Florida,1,Beige,3,3.8,1,Credit Card,Next Day Air,Yes,Yes,19,Venmo,30.0,1216,90.0,1,0
1052,45,1,Socks,1,53,Ohio,1,Indigo,0,2.6,1,PayPal,Free Shipping,Yes,Yes,39,PayPal,365.0,2067,0.0,1,0
1053,60,1,Shoes,2,36,Virginia,3,Pink,0,3.0,1,Venmo,2-Day Shipping,Yes,Yes,1,Credit Card,14.0,36,0.0,1,0
1054,59,1,Blouse,1,70,Kansas,1,Blue,1,3.3,0,Cash,2-Day Shipping,Yes,Yes,10,Debit Card,30.0,700,21.0,3,1
1055,18,1,Shorts,1,96,Arkansas,0,Cyan,3,4.9,0,Debit Card,Express,Yes,Yes,48,PayPal,30.0,4608,21.0,0,0
1056,70,1,Jacket,3,27,Massachusetts,1,Orange,1,3.3,0,PayPal,Next Day Air,Yes,Yes,24,Debit Card,365.0,648,365.0,2,0
1057,20,1,Sweater,1,64,Idaho,0,Black,3,2.9,0,Debit Card,2-Day Shipping,Yes,Yes,42,Venmo,14.0,2688,42.0,0,0
1058,65,1,Jacket,3,23,Wisconsin,2,Maroon,1,4.4,0,Bank Transfer,2-Day Shipping,Yes,Yes,20,Credit Card,7.0,460,7.0,3,0
1059,29,1,Scarf,0,33,New Mexico,0,Violet,2,3.1,0,Credit Card,Next Day Air,Yes,Yes,49,Bank Transfer,30.0,1617,21.0,3,0
1060,22,1,Jacket,3,34,North Carolina,1,Beige,3,2.5,0,Venmo,Standard,Yes,Yes,25,Debit Card,30.0,850,90.0,3,0
1061,27,1,Sweater,1,35,Iowa,2,Gray,2,2.6,0,PayPal,Next Day Air,Yes,Yes,21,Debit Card,30.0,735,21.0,3,0
1062,36,1,Coat,3,62,Idaho,1,Gray,2,4.4,0,Debit Card,Free Shipping,Yes,Yes,12,Venmo,30.0,744,21.0,3,0
1063,59,1,Boots,2,75,Ohio,1,Brown,0,2.6,0,Venmo,Next Day Air,Yes,Yes,21,Debit Card,30.0,1575,21.0,3,0
1064,62,1,Hoodie,1,29,Alabama,2,Indigo,2,3.3,0,Bank Transfer,Free Shipping,Yes,Yes,35,Cash,30.0,1015,60.0,3,0
1065,34,1,Hat,0,28,Wyoming,1,Violet,1,3.5,0,Debit Card,Express,Yes,Yes,42,Credit Card,30.0,1176,21.0,3,0
1066,59,1,T-shirt,1,20,Alabama,3,Blue,1,4.1,0,Cash,Store Pickup,Yes,Yes,3,PayPal,30.0,60,21.0,3,0
1067,49,1,Coat,3,96,Mississippi,1,Red,3,4.0,0,Credit Card,Store Pickup,Yes,Yes,11,PayPal,30.0,1056,21.0,3,0
1068,18,1,Dress,1,43,Pennsylvania,2,Peach,2,2.7,0,Venmo,2-Day Shipping,Yes,Yes,22,PayPal,30.0,946,21.0,3,0
1069,55,1,Shirt,1,94,Wyoming,1,Olive,0,2.5,0,Bank Transfer,Standard,Yes,Yes,47,Credit Card,7.0,4418,0.0,0,0
1070,38,1,Skirt,1,81,Maryland,3,White,0,4.3,0,Credit Card,Next Day Air,Yes,Yes,33,Venmo,30.0,2673,21.0,0,0
1071,50,1,Jewelry,0,75,North Carolina,1,Magenta,2,3.3,0,Venmo,Free Shipping,Yes,Yes,50,Debit Card,7.0,3750,14.0,0,0
1072,61,1,Hat,0,81,Pennsylvania,1,Beige,2,2.6,0,Cash,Express,Yes,Yes,46,Credit Card,30.0,3726,60.0,0,0
1073,48,1,Shorts,1,92,Idaho,0,Gold,0,3.5,0,Bank Transfer,Express,Yes,Yes,34,Debit Card,14.0,3128,0.0,0,0
1074,22,1,Scarf,0,96,California,3,Purple,1,4.0,0,Cash,Store Pickup,Yes,Yes,33,Credit Card,30.0,3168,30.0,0,0
1075,48,1,Jewelry,0,71,Tennessee,2,White,0,2.6,0,PayPal,Standard,Yes,Yes,45,Bank Transfer,14.0,3195,0.0,0,0
1076,57,1,Sunglasses,0,50,Missouri,0,Indigo,2,4.9,0,Debit Card,Next Day Air,Yes,Yes,32,Debit Card,30.0,1600,21.0,3,0
1077,33,1,Coat,3,72,North Dakota,0,Charcoal,1,2.9,0,Bank Transfer,Standard,Yes,Yes,47,Venmo,30.0,3384,21.0,0,0
1078,58,1,Jacket,3,28,West Virginia,1,Pink,3,3.7,0,Cash,Standard,Yes,Yes,5,PayPal,30.0,140,21.0,3,0
1079,37,1,Sweater,1,59,Arizona,1,Silver,0,4.4,0,Cash,Express,Yes,Yes,49,Credit Card,14.0,2891,0.0,0,0
1080,18,1,Coat,3,33,Oklahoma,2,Blue,2,4.4,0,Bank Transfer,Free Shipping,Yes,Yes,48,Bank Transfer,30.0,1584,60.0,3,0
1081,65,1,Scarf,0,59,Pennsylvania,0,Blue,0,3.8,0,Bank Transfer,Express,Yes,Yes,22,Cash,30.0,1298,21.0,3,0
1082,62,1,Belt,0,30,Idaho,3,Brown,1,4.5,0,Cash,Standard,Yes,Yes,45,Credit Card,365.0,1350,365.0,2,0
1083,54,1,Hat,0,85,South Carolina,3,Cyan,3,2.6,0,PayPal,Next Day Air,Yes,Yes,30,Venmo,30.0,2550,21.0,0,0
1084,35,1,Backpack,0,97,Washington,0,Teal,2,3.3,0,Credit Card,Store Pickup,Yes,Yes,43,Cash,7.0,4171,14.0,0,0
1085,34,1,T-shirt,1,36,Arkansas,2,Purple,0,4.1,0,Credit Card,Next Day Air,Yes,Yes,48,Cash,30.0,1728,21.0,0,0
1086,25,1,Jewelry,0,85,Utah,1,Turquoise,3,3.0,0,PayPal,Store Pickup,Yes,Yes,23,Venmo,14.0,1955,42.0,0,0
1087,53,1,Sunglasses,0,62,Alaska,1,Olive,3,3.0,0,PayPal,Free Shipping,Yes,Yes,27,PayPal,30.0,1674,21.0,3,0
1088,45,1,Jeans,1,71,West Virginia,2,White,3,3.4,0,PayPal,Next Day Air,Yes,Yes,7,Bank Transfer,30.0,497,90.0,3,0
